DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
9.0,0901,1.0,2024.0,7.0,12.0,2023.0,9.0,0909,29.0,29.0,1.0,1.0,320.0,320.0,4.0,4.0,92,97
12.0,1211,1.0,2024.0,27.0,11.0,2023.0,12.0,1211,29.0,26.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0115,1.0,2024.0,23.0,10.0,2023.0,12.0,1203,22.0,24.0,9.0,5.0,320.0,320.0,4.0,3.0,92,97
14.0,1415,1.0,2024.0,4.0,8.0,2023.0,14.0,1419,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
11.0,1106,1.0,2024.0,10.0,10.0,2023.0,11.0,1106,31.0,28.0,4.0,4.0,320.0,320.0,3.0,4.0,92,97
13.0,1301,1.0,2024.0,27.0,12.0,2023.0,13.0,1303,44.0,39.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
13.0,1324,1.0,2024.0,2.0,11.0,2023.0,13.0,1324,999.0,50.0,9.0,4.0,320.0,320.0,9.0,2.0,92,97
13.0,1301,1.0,2024.0,25.0,7.0,2023.0,13.0,1311,48.0,46.0,4.0,4.0,320.0,320.0,2.0,3.0,92,97
4.0,0401,1.0,2024.0,2.0,10.0,2023.0,11.0,1106,40.0,31.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
21.0,2101,1.0,2024.0,4.0,12.0,2023.0,21.0,2106,46.0,999.0,4.0,9.0,320.0,320.0,2.0,9.0,92,97
12.0,1217,1.0,2024.0,27.0,10.0,2023.0,12.0,1222,29.0,35.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
14.0,1401,1.0,2024.0,18.0,5.0,2023.0,14.0,1406,66.0,55.0,1.0,1.0,320.0,320.0,2.0,1.0,92,97
9.0,0920,1.0,2024.0,11.0,12.0,2023.0,9.0,0920,40.0,34.0,4.0,4.0,320.0,320.0,2.0,9.0,92,97
14.0,1412,1.0,2024.0,9.0,3.0,2023.0,14.0,1412,44.0,40.0,1.0,1.0,320.0,320.0,2.0,1.0,92,97
15.0,1508,1.0,2024.0,3.0,3.0,2023.0,15.0,1508,45.0,75.0,1.0,1.0,320.0,320.0,2.0,1.0,92,97
9.0,0920,1.0,2024.0,26.0,5.0,2023.0,9.0,0920,999.0,40.0,4.0,4.0,320.0,320.0,9.0,3.0,92,97
5.0,0502,1.0,2024.0,11.0,9.0,2023.0,5.0,0504,43.0,38.0,4.0,4.0,320.0,320.0,1.0,1.0,92,97
14.0,1401,1.0,2024.0,15.0,12.0,2023.0,14.0,1416,58.0,28.0,4.0,4.0,320.0,320.0,2.0,4.0,92,97
1.0,0101,1.0,2024.0,27.0,11.0,2023.0,5.0,0512,54.0,39.0,4.0,4.0,320.0,320.0,2.0,3.0,92,97
13.0,1313,1.0,2024.0,18.0,7.0,2023.0,13.0,1313,47.0,46.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
19.0,1904,1.0,2024.0,19.0,6.0,2023.0,19.0,1904,41.0,30.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
4.0,0407,1.0,2024.0,16.0,2.0,2023.0,4.0,0407,26.0,34.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
14.0,1413,1.0,2024.0,18.0,10.0,2023.0,14.0,1413,35.0,32.0,1.0,1.0,320.0,320.0,3.0,1.0,92,97
14.0,1413,1.0,2024.0,7.0,11.0,2023.0,14.0,1413,28.0,32.0,1.0,1.0,320.0,320.0,1.0,3.0,92,97
1.0,0103,1.0,2024.0,7.0,12.0,2023.0,1.0,0103,44.0,37.0,4.0,4.0,320.0,320.0,2.0,4.0,92,97
6.0,0601,1.0,2024.0,23.0,11.0,2023.0,6.0,0602,64.0,61.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
9.0,0920,1.0,2024.0,29.0,8.0,2023.0,9.0,0920,38.0,29.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
12.0,1217,1.0,2024.0,1.0,12.0,2023.0,18.0,1805,40.0,31.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
7.0,0719,1.0,2024.0,17.0,5.0,2023.0,7.0,0713,38.0,33.0,1.0,4.0,320.0,320.0,4.0,5.0,92,97
7.0,0701,1.0,2024.0,19.0,7.0,2023.0,7.0,0710,52.0,40.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,1.0,2024.0,11.0,12.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
13.0,1331,1.0,2024.0,17.0,7.0,2023.0,13.0,1312,27.0,24.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
21.0,2101,1.0,2024.0,1.0,12.0,2023.0,21.0,2101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
1.0,0115,1.0,2024.0,8.0,12.0,2023.0,6.0,0612,28.0,28.0,4.0,4.0,320.0,320.0,2.0,5.0,92,97
15.0,1504,1.0,2024.0,14.0,11.0,2023.0,15.0,1504,37.0,35.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
11.0,1105,1.0,2024.0,15.0,8.0,2023.0,13.0,1304,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
11.0,1101,1.0,2024.0,27.0,12.0,2023.0,11.0,1103,39.0,39.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
10.0,1021,1.0,2024.0,3.0,3.0,2023.0,10.0,1002,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
9.0,0901,1.0,2024.0,19.0,12.0,2023.0,9.0,0901,999.0,999.0,9.0,9.0,9999.0,9999.0,9.0,9.0,92,97
2.0,0201,1.0,2024.0,26.0,12.0,2023.0,2.0,0202,29.0,27.0,4.0,4.0,320.0,320.0,3.0,4.0,92,97
21.0,2101,1.0,2024.0,24.0,11.0,2023.0,21.0,2106,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
20.0,2007,1.0,2024.0,30.0,5.0,2023.0,20.0,2007,27.0,25.0,4.0,4.0,320.0,320.0,2.0,4.0,92,97
21.0,2101,1.0,2024.0,24.0,11.0,2023.0,21.0,2103,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
12.0,1220,1.0,2024.0,29.0,11.0,2023.0,9.0,0920,29.0,25.0,4.0,9.0,320.0,320.0,3.0,3.0,92,97
9.0,0901,1.0,2024.0,8.0,9.0,2023.0,9.0,0917,32.0,23.0,4.0,4.0,320.0,320.0,5.0,4.0,92,97
15.0,1506,1.0,2024.0,28.0,11.0,2023.0,1.0,0111,32.0,29.0,4.0,4.0,320.0,320.0,3.0,3.0,92,97
15.0,1504,1.0,2024.0,22.0,11.0,2023.0,15.0,1504,61.0,45.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
14.0,1401,1.0,2024.0,3.0,5.0,2023.0,14.0,1406,32.0,26.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,1.0,2024.0,27.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
15.0,1501,1.0,2024.0,18.0,10.0,2023.0,15.0,1501,30.0,33.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
19.0,1904,1.0,2024.0,15.0,11.0,2023.0,19.0,1904,44.0,30.0,4.0,4.0,320.0,320.0,1.0,2.0,92,97
1.0,0115,1.0,2024.0,27.0,12.0,2023.0,1.0,0101,38.0,37.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
18.0,1801,1.0,2024.0,7.0,2.0,2023.0,18.0,1805,36.0,26.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0109,1.0,2024.0,13.0,12.0,2023.0,15.0,1506,31.0,34.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
2.0,0201,1.0,2024.0,21.0,12.0,2023.0,2.0,0207,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
1.0,0114,1.0,2024.0,17.0,10.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
20.0,2001,1.0,2024.0,28.0,8.0,2023.0,20.0,2001,53.0,34.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
5.0,0506,1.0,2024.0,3.0,11.0,2023.0,5.0,0506,44.0,38.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,1.0,2024.0,9.0,11.0,2023.0,1.0,0104,25.0,24.0,4.0,4.0,320.0,320.0,2.0,4.0,92,97
21.0,2101,1.0,2024.0,29.0,11.0,2023.0,2.0,0206,42.0,23.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
15.0,1501,1.0,2024.0,3.0,11.0,2023.0,15.0,1501,65.0,72.0,4.0,4.0,320.0,320.0,3.0,1.0,92,97
1.0,0101,1.0,2024.0,12.0,12.0,2023.0,5.0,0502,38.0,36.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
14.0,1401,1.0,2024.0,23.0,5.0,2023.0,14.0,1406,30.0,29.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
7.0,0701,1.0,2024.0,25.0,4.0,2023.0,7.0,0701,24.0,27.0,1.0,5.0,320.0,320.0,2.0,2.0,92,97
21.0,2101,1.0,2024.0,11.0,10.0,2023.0,21.0,2101,29.0,24.0,4.0,5.0,320.0,320.0,2.0,2.0,92,97
12.0,1215,1.0,2024.0,12.0,10.0,2023.0,12.0,1215,38.0,40.0,4.0,4.0,320.0,320.0,1.0,2.0,92,97
9.0,0901,1.0,2024.0,2.0,11.0,2023.0,9.0,0902,45.0,43.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
15.0,1507,1.0,2024.0,6.0,11.0,2023.0,15.0,1507,34.0,33.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
21.0,2101,1.0,2024.0,13.0,9.0,2023.0,21.0,2102,26.0,25.0,4.0,9.0,320.0,320.0,2.0,1.0,92,97
7.0,0701,1.0,2024.0,28.0,9.0,2023.0,7.0,0709,30.0,24.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
13.0,1301,1.0,2024.0,17.0,10.0,2023.0,13.0,1301,52.0,46.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
1.0,0101,1.0,2024.0,7.0,12.0,2023.0,22.0,2201,28.0,27.0,9.0,4.0,320.0,320.0,1.0,1.0,92,97
11.0,1105,1.0,2024.0,15.0,12.0,2023.0,9.0,0920,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
10.0,1006,1.0,2024.0,23.0,11.0,2023.0,10.0,1005,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
22.0,2214,1.0,2024.0,13.0,12.0,2023.0,22.0,2214,34.0,999.0,4.0,9.0,320.0,320.0,2.0,9.0,92,97
9.0,0920,1.0,2024.0,30.0,10.0,2023.0,9.0,0920,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,92,97
4.0,0403,1.0,2024.0,20.0,10.0,2023.0,4.0,0403,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
16.0,1613,1.0,2024.0,11.0,8.0,2023.0,16.0,1602,30.0,39.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0116,1.0,2024.0,10.0,7.0,2023.0,1.0,0101,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,92,97
15.0,1502,1.0,2024.0,21.0,12.0,2023.0,15.0,1502,28.0,26.0,1.0,1.0,320.0,320.0,3.0,4.0,92,97
5.0,0507,1.0,2024.0,23.0,8.0,2023.0,5.0,0507,35.0,33.0,9.0,4.0,320.0,320.0,1.0,2.0,92,97
17.0,1703,1.0,2024.0,23.0,11.0,2023.0,17.0,1703,999.0,52.0,9.0,4.0,320.0,320.0,9.0,2.0,92,97
16.0,1602,1.0,2024.0,5.0,6.0,2023.0,16.0,1602,40.0,33.0,1.0,4.0,320.0,320.0,3.0,2.0,92,97
22.0,2203,1.0,2024.0,27.0,11.0,2023.0,22.0,2203,34.0,35.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,2.0,2024.0,21.0,11.0,2023.0,9.0,0917,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
6.0,0601,2.0,2024.0,9.0,11.0,2023.0,6.0,0610,46.0,42.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
20.0,2007,2.0,2024.0,8.0,8.0,2023.0,20.0,2007,34.0,29.0,9.0,4.0,340.0,320.0,9.0,2.0,92,97
4.0,0401,2.0,2024.0,18.0,9.0,2023.0,15.0,1505,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
6.0,0601,2.0,2024.0,27.0,9.0,2023.0,6.0,0602,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
9.0,0909,2.0,2024.0,8.0,11.0,2023.0,9.0,0914,999.0,43.0,9.0,1.0,320.0,320.0,9.0,2.0,92,97
14.0,1413,2.0,2024.0,14.0,11.0,2023.0,14.0,1413,36.0,35.0,1.0,1.0,320.0,320.0,4.0,4.0,92,97
4.0,0401,2.0,2024.0,11.0,12.0,2023.0,4.0,0406,32.0,29.0,1.0,1.0,320.0,320.0,3.0,2.0,92,97
9.0,0917,2.0,2024.0,4.0,12.0,2023.0,9.0,0917,39.0,41.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
16.0,1602,2.0,2024.0,3.0,5.0,2023.0,16.0,1602,21.0,21.0,1.0,1.0,320.0,320.0,9.0,9.0,92,97
16.0,1602,2.0,2024.0,9.0,6.0,2023.0,16.0,1602,37.0,34.0,1.0,1.0,320.0,320.0,1.0,1.0,92,97
11.0,1108,2.0,2024.0,27.0,3.0,2023.0,11.0,1108,32.0,28.0,4.0,4.0,320.0,320.0,1.0,1.0,92,97
5.0,0503,2.0,2024.0,26.0,12.0,2023.0,5.0,0501,999.0,999.0,9.0,9.0,9999.0,9999.0,9.0,9.0,92,97
13.0,1301,2.0,2024.0,4.0,9.0,2023.0,13.0,1301,27.0,27.0,4.0,4.0,320.0,320.0,3.0,1.0,92,97
12.0,1210,2.0,2024.0,27.0,12.0,2023.0,12.0,1210,34.0,30.0,4.0,1.0,320.0,320.0,2.0,2.0,92,97
4.0,0401,2.0,2024.0,5.0,12.0,2023.0,1.0,0115,38.0,30.0,4.0,4.0,320.0,320.0,9.0,9.0,92,97
1.0,0101,2.0,2024.0,22.0,9.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
14.0,1401,2.0,2024.0,27.0,12.0,2023.0,14.0,1412,28.0,26.0,4.0,9.0,320.0,320.0,2.0,2.0,92,97
13.0,1312,2.0,2024.0,29.0,3.0,2023.0,13.0,1312,999.0,999.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
12.0,1215,2.0,2024.0,24.0,10.0,2023.0,12.0,1215,52.0,40.0,4.0,4.0,320.0,320.0,2.0,1.0,92,97
11.0,1101,2.0,2024.0,19.0,12.0,2023.0,11.0,1101,30.0,26.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
4.0,0401,2.0,2024.0,27.0,7.0,2023.0,4.0,0405,46.0,36.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
12.0,1215,2.0,2024.0,10.0,11.0,2023.0,12.0,1215,50.0,49.0,4.0,4.0,320.0,320.0,4.0,3.0,92,97
19.0,1904,2.0,2024.0,26.0,10.0,2023.0,19.0,1904,32.0,27.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
3.0,0303,2.0,2024.0,23.0,11.0,2023.0,3.0,0303,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
10.0,1021,2.0,2024.0,23.0,10.0,2023.0,10.0,1002,28.0,26.0,4.0,4.0,320.0,320.0,3.0,3.0,92,97
9.0,0920,2.0,2024.0,3.0,5.0,2023.0,9.0,0920,35.0,31.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
5.0,0513,2.0,2024.0,10.0,11.0,2023.0,10.0,1014,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
5.0,0513,2.0,2024.0,1.0,12.0,2023.0,5.0,0513,40.0,39.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
16.0,1603,2.0,2024.0,24.0,2.0,2023.0,16.0,1603,34.0,28.0,1.0,1.0,320.0,320.0,3.0,1.0,92,97
13.0,1319,2.0,2024.0,27.0,10.0,2023.0,14.0,1416,29.0,26.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
13.0,1322,2.0,2024.0,12.0,10.0,2023.0,13.0,1322,34.0,32.0,1.0,1.0,320.0,320.0,9.0,9.0,92,97
12.0,1213,2.0,2024.0,24.0,10.0,2023.0,12.0,1213,78.0,64.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
17.0,1712,2.0,2024.0,23.0,11.0,2023.0,17.0,1712,31.0,29.0,1.0,4.0,320.0,320.0,2.0,2.0,92,97
12.0,1209,2.0,2024.0,26.0,9.0,2023.0,12.0,1209,26.0,31.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
13.0,1314,2.0,2024.0,2.0,8.0,2023.0,13.0,1314,48.0,45.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
17.0,1705,2.0,2024.0,23.0,11.0,2023.0,13.0,1331,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
17.0,1712,2.0,2024.0,15.0,11.0,2023.0,17.0,1712,49.0,48.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
16.0,1601,2.0,2024.0,17.0,7.0,2023.0,16.0,1610,38.0,37.0,4.0,1.0,320.0,320.0,2.0,2.0,92,97
9.0,0901,2.0,2024.0,30.0,10.0,2023.0,12.0,1202,59.0,34.0,1.0,1.0,320.0,320.0,9.0,9.0,92,97
13.0,1301,2.0,2024.0,18.0,9.0,2023.0,13.0,1301,32.0,31.0,4.0,4.0,320.0,320.0,2.0,1.0,92,97
9.0,0922,2.0,2024.0,24.0,11.0,2023.0,9.0,0920,34.0,43.0,4.0,4.0,320.0,320.0,1.0,1.0,92,97
7.0,0701,2.0,2024.0,17.0,8.0,2023.0,7.0,0705,29.0,28.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
6.0,0601,3.0,2024.0,28.0,12.0,2023.0,6.0,0605,30.0,26.0,4.0,4.0,320.0,320.0,2.0,3.0,92,97
21.0,2101,3.0,2024.0,6.0,12.0,2023.0,21.0,2105,47.0,999.0,3.0,9.0,320.0,320.0,2.0,9.0,92,97
1.0,0101,3.0,2024.0,18.0,12.0,2023.0,15.0,1506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
14.0,1401,3.0,2024.0,18.0,12.0,2023.0,14.0,1414,34.0,26.0,1.0,1.0,320.0,320.0,1.0,2.0,92,97
12.0,1215,3.0,2024.0,22.0,12.0,2023.0,12.0,1215,38.0,40.0,4.0,4.0,320.0,320.0,4.0,4.0,92,97
15.0,1505,3.0,2024.0,6.0,11.0,2023.0,15.0,1506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
6.0,0602,3.0,2024.0,18.0,5.0,2023.0,15.0,1506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,92,97
3.0,0309,3.0,2024.0,12.0,4.0,2023.0,1.0,0115,42.0,44.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
19.0,1901,3.0,2024.0,17.0,10.0,2023.0,20.0,2010,48.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
18.0,1801,3.0,2024.0,6.0,12.0,2023.0,18.0,1801,43.0,46.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
16.0,1601,3.0,2024.0,1.0,9.0,2023.0,16.0,1601,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
12.0,1222,3.0,2024.0,12.0,4.0,2023.0,9.0,0920,50.0,44.0,4.0,9.0,320.0,720.0,2.0,9.0,92,97
14.0,1421,3.0,2024.0,15.0,12.0,2023.0,15.0,1504,42.0,28.0,1.0,1.0,320.0,320.0,2.0,3.0,92,97
15.0,1501,3.0,2024.0,7.0,9.0,2023.0,15.0,1501,53.0,64.0,4.0,4.0,320.0,320.0,1.0,3.0,92,97
21.0,2101,3.0,2024.0,19.0,12.0,2023.0,21.0,2106,31.0,39.0,4.0,4.0,320.0,320.0,1.0,3.0,92,97
1.0,0101,3.0,2024.0,4.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
6.0,0602,3.0,2024.0,25.0,5.0,2023.0,15.0,1506,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
14.0,1401,3.0,2024.0,2.0,5.0,2023.0,14.0,1404,25.0,27.0,1.0,1.0,320.0,320.0,1.0,2.0,92,97
20.0,2007,3.0,2024.0,20.0,4.0,2023.0,20.0,2007,33.0,32.0,4.0,4.0,320.0,320.0,1.0,3.0,92,97
5.0,0506,3.0,2024.0,6.0,11.0,2023.0,5.0,0506,29.0,26.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
20.0,2005,3.0,2024.0,25.0,9.0,2023.0,20.0,2005,23.0,25.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
13.0,1308,3.0,2024.0,27.0,4.0,2023.0,13.0,1308,42.0,31.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
13.0,1308,3.0,2024.0,31.0,10.0,2023.0,13.0,1308,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,92,97
13.0,1313,3.0,2024.0,23.0,10.0,2023.0,13.0,1308,55.0,46.0,1.0,4.0,320.0,320.0,2.0,2.0,92,97
12.0,1212,4.0,2024.0,28.0,7.0,2023.0,12.0,1212,53.0,49.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
14.0,1415,4.0,2024.0,16.0,10.0,2023.0,14.0,1419,36.0,32.0,1.0,1.0,320.0,320.0,2.0,1.0,92,97
13.0,1301,4.0,2024.0,17.0,8.0,2023.0,13.0,1314,28.0,32.0,1.0,1.0,320.0,320.0,2.0,1.0,92,97
14.0,1418,4.0,2024.0,8.0,9.0,2023.0,15.0,1504,32.0,27.0,9.0,5.0,320.0,320.0,2.0,2.0,92,97
18.0,1801,4.0,2024.0,18.0,12.0,2023.0,18.0,1804,29.0,26.0,4.0,4.0,320.0,320.0,3.0,3.0,92,97
1.0,0101,4.0,2024.0,12.0,9.0,2023.0,6.0,0604,36.0,28.0,3.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,4.0,2024.0,13.0,9.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
18.0,1801,4.0,2024.0,18.0,12.0,2023.0,18.0,1805,39.0,45.0,4.0,9.0,320.0,340.0,1.0,9.0,92,97
9.0,0920,4.0,2024.0,8.0,12.0,2023.0,9.0,0920,39.0,29.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
7.0,0701,4.0,2024.0,8.0,9.0,2023.0,7.0,0707,42.0,999.0,1.0,9.0,320.0,320.0,2.0,9.0,92,97
16.0,1601,4.0,2024.0,19.0,9.0,2023.0,17.0,1710,43.0,999.0,1.0,9.0,320.0,320.0,3.0,9.0,92,97
20.0,2001,4.0,2024.0,14.0,7.0,2023.0,20.0,2001,29.0,26.0,4.0,4.0,320.0,320.0,4.0,3.0,92,97
14.0,1401,4.0,2024.0,9.0,11.0,2023.0,13.0,1301,47.0,53.0,4.0,4.0,320.0,320.0,2.0,1.0,92,97
12.0,1219,4.0,2024.0,13.0,10.0,2023.0,12.0,1215,39.0,33.0,4.0,4.0,320.0,320.0,2.0,3.0,92,97
13.0,1307,4.0,2024.0,23.0,10.0,2023.0,13.0,1307,31.0,31.0,9.0,1.0,320.0,320.0,2.0,2.0,92,97
13.0,1301,4.0,2024.0,2.0,11.0,2023.0,13.0,1310,68.0,45.0,1.0,1.0,320.0,320.0,1.0,1.0,92,97
13.0,1331,4.0,2024.0,8.0,11.0,2023.0,13.0,1312,26.0,25.0,4.0,4.0,320.0,320.0,3.0,2.0,92,97
16.0,1615,4.0,2024.0,29.0,9.0,2023.0,16.0,1615,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,92,97
17.0,1704,5.0,2024.0,27.0,10.0,2023.0,15.0,1505,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
1.0,0101,5.0,2024.0,16.0,6.0,2023.0,22.0,2201,31.0,26.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
12.0,1201,5.0,2024.0,24.0,10.0,2023.0,12.0,1207,32.0,25.0,9.0,4.0,320.0,320.0,3.0,3.0,92,97
16.0,1601,5.0,2024.0,3.0,2.0,2023.0,16.0,1609,53.0,49.0,1.0,1.0,320.0,320.0,2.0,2.0,92,97
17.0,1710,5.0,2024.0,19.0,12.0,2023.0,17.0,1710,41.0,999.0,4.0,4.0,320.0,320.0,1.0,2.0,92,97
17.0,1701,5.0,2024.0,7.0,11.0,2023.0,17.0,1709,51.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,92,97
17.0,1701,5.0,2024.0,11.0,9.0,2023.0,17.0,1711,34.0,27.0,4.0,4.0,320.0,320.0,2.0,3.0,92,97
7.0,0701,5.0,2024.0,12.0,6.0,2023.0,7.0,0704,42.0,41.0,1.0,1.0,320.0,320.0,3.0,1.0,92,97
19.0,1901,5.0,2024.0,7.0,11.0,2023.0,19.0,1906,46.0,38.0,9.0,4.0,320.0,320.0,2.0,1.0,92,97
1.0,0101,5.0,2024.0,29.0,5.0,2023.0,22.0,2217,51.0,31.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
1.0,0101,5.0,2024.0,28.0,12.0,2023.0,1.0,0107,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
9.0,0920,5.0,2024.0,8.0,8.0,2023.0,12.0,1218,51.0,50.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
16.0,1602,6.0,2024.0,25.0,7.0,2023.0,16.0,1603,999.0,53.0,9.0,1.0,320.0,320.0,1.0,2.0,92,97
13.0,1301,6.0,2024.0,3.0,8.0,2023.0,13.0,1312,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,92,97
4.0,0413,6.0,2024.0,7.0,12.0,2023.0,18.0,1805,35.0,29.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
14.0,1415,6.0,2024.0,28.0,12.0,2023.0,14.0,1415,24.0,27.0,1.0,1.0,320.0,320.0,1.0,2.0,92,97
13.0,1301,6.0,2024.0,10.0,8.0,2023.0,13.0,1301,32.0,39.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
17.0,1714,6.0,2024.0,3.0,5.0,2023.0,17.0,1703,51.0,43.0,4.0,4.0,320.0,320.0,2.0,2.0,92,97
11.0,1102,6.0,2024.0,27.0,11.0,2023.0,11.0,1102,28.0,28.0,1.0,4.0,320.0,320.0,2.0,3.0,92,97
21.0,2104,6.0,2024.0,19.0,10.0,2023.0,20.0,2006,32.0,25.0,9.0,4.0,320.0,320.0,1.0,2.0,92,97
9.0,0901,2.0,2023.0,30.0,1.0,2023.0,7.0,0705,27.0,28.0,1.0,4.0,320.0,320.0,4.0,4.0,93,97
9.0,0901,2.0,2023.0,7.0,2.0,2023.0,9.0,0901,40.0,38.0,1.0,1.0,320.0,320.0,9.0,2.0,93,97
11.0,1109,2.0,2023.0,27.0,1.0,2023.0,11.0,1109,35.0,33.0,1.0,1.0,320.0,320.0,2.0,3.0,93,97
